time,open,high,low,close,Basis,Upper,Lower,Volume,Trailing Stop,Trailing Stop AMA,Plot,Plot,Plot,Zero line,RSI Cloud Lead,RSI Cloud Base,RSI Overbought ,Signal RSI Overbought,RSI Oversold,Signal RSI Oversold,Baseline,Cloud Flip Bullish,Cloud Flip Bearish,RSI,ADX Current Timeframe,ADX Different Timeframe
2024-11-15,224.70742454704447,225.89831588,223.26024724,224.631545185,227.21394282083293,235.54929854228783,218.87858709937802,47923696,235.7667978210889,235.7661786598384,55.76621146291044,47.045745353728044,-0.8475992068690061,0,48.24790824830898,47.4539029560436,70,80,30,20,50,,,47.62170012264669,15.717245277443112,16.816650899790524
2024-11-18,224.66948486602223,228.70561912,224.15619508,226.0227530825,227.34627463058294,235.47312179762503,219.21942746354085,44686020,235.7667978210889,235.76624459802724,60.29444960387969,51.46198010377859,-0.6933926147443401,0,51.483878942681166,47.87104295263419,70,80,30,20,50,,,50.582452930473046,15.346517242586529,15.717245277443112
2024-11-19,225.34611897426112,229.12372811,225.34611897426112,226.99336324499998,227.46049413224958,235.4670823101304,219.45390595436876,36211774,235.7667978210889,235.76636517487466,65.29252761302023,56.07216260685914,-0.4872459827122384,0,55.20338400377665,48.50100250108643,70,80,30,20,50,,,52.595739566026,15.12082296977732,15.346517242586529
2024-11-20,226.16974110963054,228.89476366,224.87295335,227.19246276249999,227.49806898724958,235.48867675418725,219.5074612203119,35169566,235.7667978210889,235.76646973234355,69.3944025489211,60.51290925421313,-0.3042998453057635,0,57.50946626374595,49.10334412351208,70,80,30,20,50,,,53.01856466927882,14.734091003707661,15.12082296977732
2024-11-21,226.68110193606526,229.11875062,224.69406243,227.28835407,227.5045332965829,235.49413814060856,219.51492845255726,42108327,235.7667978210889,235.76655338497721,72.49975181730814,64.50852344191146,-0.14984872343111988,0,58.90488855032734,49.654220324278526,70,80,30,20,50,,,53.2349156292604,14.446862040870359,14.734091003707661
2024-11-22,226.98472800303261,229.68110722,226.98472800303261,228.14562683250003,227.53866182816628,235.53018185784043,219.54714179849213,38168252,235.7667978210889,235.76664499568628,75.20735390587826,68.07480026323373,0.04125409924481005,0,61.821024281607144,50.39636054285312,70,80,30,20,50,,,55.22027196358794,14.36670863983824,14.446862040870359
2024-11-25,227.56517741776634,232.19483822,227.56517741776634,230.78496473750002,227.60499882408294,235.66983101179903,219.54016663636685,90152832,235.7667978210889,235.76673829450954,78.96910542295254,71.70623531647333,0.4010538746832708,0,68.32949542296095,51.77627054734713,70,80,30,20,50,,,60.745685576558216,15.056467764406806,14.36670863983824
2024-11-26,229.17507107763316,234.50937014,229.17507107763316,233.26748687999998,227.6132955887496,235.70086785494695,219.52572332255224,45986189,235.7667978210889,235.76678164560607,82.29946260704166,75.2373110799961,0.8764138255004923,0,74.59254625322052,53.55368575619679,70,80,30,20,50,,,65.10688461371959,16.288749305417863,15.056467764406806
2024-11-27,231.22127897881657,234.62882985,231.22127897881657,233.66695518,227.7341825844996,236.06792126406543,219.40044390493375,33498439,235.7667978210889,235.7667891032729,85.37937028468082,78.61799748155768,1.270725630551027,0,78.1353673774707,55.181992055037114,70,80,30,20,50,,,65.7659829974992,17.462140795366242,16.288749305417863
2024-11-29,232.44411707940827,236.73928477,232.44411707940827,234.916279785,227.8585120640829,236.5001555432035,219.2168685849623,28481377,235.7667978210889,235.76679395257585,85.42366773926301,80.88655423412612,1.6648393992310844,0,81.14834708843419,56.8662134413126,70,80,30,20,50,,,67.81365245210328,19.04594739710576,17.462140795366242
2024-12-02,233.68019843220412,239.70586762,233.68019843220412,237.62776637750002,227.97859035883292,237.04912917412855,218.90805154353728,48137103,225.70803136258633,228.74738716599242,85.66807396697486,82.4803941450757,2.1709463889179403,0,84.67817629262981,58.85225174650465,70,80,30,20,50,,,71.76150073025296,21.09742984039755,19.04594739710576
2024-12-03,235.65398240485206,241.6669979,235.65398240485206,239.94478704750003,228.1687761170829,237.9665268139086,218.3710254202572,38861017,227.27073478147489,227.60539613858205,87.06311394291977,84.00796741102373,2.727562387117956,0,87.64000347570061,60.9553676935095,70,80,30,20,50,,,74.62562134904104,23.328860409363042,21.09742984039755
2024-12-04,237.79938472617604,243.01091966,237.79938472617604,241.71677277999999,228.44839880824958,239.2468764641069,217.64992115239227,44383935,228.851488625776,228.62256439915973,89.02029843801547,85.67874442002098,3.273929197563916,0,89.84152506487978,63.03889736816904,70,80,30,20,50,,,76.58184025345605,25.60742398111206,23.328860409363042
2024-12-05,239.758078753088,243.43898363,239.758078753088,242.32900380499999,228.83809954041627,240.71454299813868,216.96165608269385,40033878,230.28000776173516,229.99806134538244,90.43158143754397,87.26302342586196,3.7135235701632894,0,91.17389517796536,64.9316935245213,70,80,30,20,50,,,77.23486854081092,27.78842005063535,25.60742398111206
2024-12-06,241.043541279044,243.52857842,240.99005953,242.0191551775,229.28346723391627,242.06695441703775,216.4999800507948,36870619,231.43801816567205,231.07765724907128,90.46921289672677,88.33175324948355,3.9908984892920216,0,90.30304392036554,66.41794703639461,70,80,30,20,50,,,76.07859486357113,29.82795866863677,27.78842005063535
2024-12-09,241.531348228272,246.12682716,240.66154532,243.292147735,229.73679535633295,243.47502607424477,215.99856463842113,44649232,232.28869505160486,232.04026255787312,88.07212861314724,88.24521170403811,4.2642839605547636,0,90.5936104689184,67.90417671882058,70,80,30,20,50,,,77.5646696545894,32.11157172659509,29.82795866863677
2024-12-10,242.41174798163598,247.09245983,242.41174798163598,245.9401713575,230.19502676849962,245.09808426800961,215.29196926898962,36914806,233.58698387417135,233.36941450276822,89.6280001725272,88.70614119353446,4.641117379885372,0,91.87864926608438,69.55768461347493,70,80,30,20,50,,,80.3054859287282,34.36206414633926,32.11157172659509
2024-12-11,244.175959669568,249.67079862,244.175959669568,246.76148176750002,230.6854829116663,246.72525296967657,214.64571285365602,45205814,235.50106137869403,235.2331357021428,87.45585523525767,88.2893792074422,4.948984651328033,0,92.80479733939009,71.09367614745771,70,80,30,20,50,,,81.07762111834575,36.76490685839545,34.36206414633926
2024-12-12,245.468720718534,247.62007356,244.5738509,246.20397822249998,231.22103886399964,248.1973960030243,214.24468172497498,32777532,235.50106137869403,235.42663106319893,84.41044867549903,86.99640236346113,5.089319300277964,0,90.37813343394417,72.12367847364277,70,80,30,20,50,,,78.81869359384558,38.9961179481619,36.76490685839545
2024-12-13,245.836349470517,248.16779634,245.13132956,246.75279605000003,231.9015094626663,249.65906969420715,214.14394923112545,33155290,235.95296876596714,235.81975849390264,82.66767580223525,85.55349350971916,5.185050498084536,0,89.56320389705003,73.0973716032404,70,80,30,20,50,,,79.42637694562502,41.13384578615052,38.9961179481619
2024-12-16,246.29457276025852,250.24818723,246.29457276025852,248.3915842025,232.81025405299962,251.0533842808929,214.56712382510634,51694753,237.6560416120643,237.30520373046946,83.4738143340599,84.86026711783273,5.3316942179548334,0,90.20917095138692,74.17294012619944,70,80,30,20,50,,,81.16413552543315,43.35301423736056,41.13384578615052
2024-12-17,247.34307848137928,252.68715636,247.34307848137928,250.658829995,233.82767885466632,252.52873420084,215.12662350849263,51356360,239.125293406276,238.8794397700891,83.7531768905809,84.49123704208212,5.566688885426402,0,91.59335829634932,75.38582669798859,70,80,30,20,50,,,83.26958941461811,45.64701972014043,43.35301423736056
2024-12-18,249.00095423818965,253.13513028,246.62457596,249.42939045499998,234.76405616191633,253.68173771661674,215.84637460721592,56774101,239.125293406276,239.01752587841173,79.26588488770585,82.74945299062337,5.589288517600096,0,86.33353259267906,75.75667002010455,70,80,30,20,50,,,78.16715161385834,47.32665704114588,45.64701972014043
2024-12-19,249.2151723465948,250.86539574,245.98238046,247.9746946925,235.63329854383298,254.502650496995,216.76394659067097,60882264,239.125293406276,239.0460123662255,72.38695331211767,79.29528643112147,5.427255080071234,0,77.61537108295082,75.32323100735286,70,80,30,20,50,,,72.5058774244669,48.48224811954371,47.32665704114588
2024-12-20,248.5949335195474,253.85188855,244.58380587,249.67577610749998,236.46009331899964,255.54331394190433,217.37687269609495,147495267,239.125293406276,239.07944495407614,69.42329192433412,76.00462159552569,5.374155547248648,0,75.90089279574428,75.25399110443674,70,80,30,20,50,,,74.80393173548188,49.92925240899103,48.48224811954371
2024-12-23,249.1353548135237,254.49896199,249.1353548135237,253.637856565,237.372176517833,257.0280822183208,217.7162708173452,40858774,239.125293406276,239.10881403678752,76.83498859911394,76.28141059672178,5.587372809626999,0,79.12287492193113,75.77623871569517,70,80,30,20,50,,,79.17084818887501,51.34521753857704,49.92925240899103
2024-12-24,251.38660568926184,257.04743585,251.38660568926184,255.64129549,238.456937071583,258.4315236479325,218.4823504952335,23234705,241.33005948265009,240.68301934466857,80.79901076198252,77.78727731847536,5.850568096850736,0,82.12110387227773,76.46836229865261,70,80,30,20,50,,,80.96716558787597,52.92099233330752,51.34521753857704
2024-12-26,253.51395058963092,258.92892632,253.51395058963092,257.5700720925,239.59524710058338,259.9020077874035,219.2884864137633,27262983,243.26942936394047,242.65342171596703,84.04181101393198,79.87212188362757,6.143964611007817,0,84.73646493872707,77.27648464137035,70,80,30,20,50,,,82.52927986903562,54.55064439171187,52.92099233330752
2024-12-27,255.54201134106546,257.53522968,251.9206232,255.141057945,240.64582890333338,260.7992443468632,220.49241345980357,42355321,243.26942936394047,242.88483214526104,80.55944930881778,80.10123102535765,6.1100494737404745,0,78.15566752459742,76.87467637469467,70,80,30,20,50,,,74.2629226413028,55.13509926434795,54.55064439171187
2024-12-30,255.34153464303273,255.34153464303273,249.62102374,251.03463033500003,241.48843466533336,261.18999275887086,221.78687657179586,35557542,243.26942936394047,242.88483214526104,68.69589010529647,76.29945071867058,5.686269320682129,0,65.46524545385867,74.99927499330413,70,80,30,20,50,,74.99927499330413,62.80916601426553,54.478891537569055,55.13509926434795
2024-12-31,253.18808248901638,253.18808248901638,248.30696691,250.26063095,242.3427375241667,261.2531830973193,223.4322919510141,39480718,245.51015594914193,242.93573922470003,58.98833109161015,70.52907750965043,5.227703502580198,0,57.67914201263043,73.11970639247753,70,80,30,20,50,,,60.902510487104664,53.24735295228764,54.478891537569055
2025-01-02,251.7243567195082,251.7243567195082,240.7313297,244.81777270000003,242.96923817808334,260.89518195864497,225.04329439752172,55740731,252.04077778703453,246.37494748238962,46.8108703647089,62.62300846133659,4.374665197770071,0,46.06795360805579,69.97290019991819,70,80,30,20,50,,,49.51865994828253,49.45345547883823,53.24735295228764
2025-01-03,248.2710647097541,248.2710647097541,240.80091499,242.1025281,243.47287700658333,260.39607212481826,226.5496818883484,40244114,252.04077778703453,246.6206628336399,33.71893096829855,52.98831596365724,3.4398759002946804,0,37.63348695249916,66.64315059434257,70,80,30,20,50,,,44.99977815810106,45.93055068206377,49.45345547883823
2025-01-06,245.18679640487704,246.21642194,242.10501684,243.8570926225,244.02836466858332,259.8346829621246,228.22204637504208,45045571,249.95289925637502,247.63207804345075,28.204883916651443,44.727171947988644,2.808255519163879,0,37.06843829126194,64.19526347611807,70,80,30,20,50,,,48.28399720765878,42.65928194220177,45.93055068206377
2025-01-07,244.52194451368854,244.52194451368854,240.26334628,241.92831602,244.51636340025001,259.0804090909107,229.95231770958935,40855960,249.95289925637502,247.7931522566072,21.776589278539106,37.0769777248388,2.1275308133016892,0,34.65316617208913,61.64870869426496,70,80,30,20,50,,,45.09610261221972,40.14531304678141,42.65928194220177
2025-01-08,243.22513026684427,243.22513026684427,238.9691994,241.005564405,244.94502798600004,258.25992087879507,231.63013509320504,37628940,249.3479637626424,248.01385280222848,17.918515874452655,30.690823774710083,1.496344310209622,0,32.45860769184353,59.24388892989394,70,80,30,20,50,,,43.612560461482325,38.16978085386084,40.14531304678141
2025-01-10,242.11534733592214,242.11534733592214,231.9509413,236.43565799750002,245.13338442800003,257.78505329036415,232.48171556563588,61710856,247.4752542499287,247.82645382713247,17.788738208101897,26.39012858584069,0.6202216748787066,0,27.407032357593838,56.29172719163533,70,80,30,20,50,,,37.10267589295435,37.84025186751205,38.16978085386084
2025-01-13,239.27550266671108,239.27550266671108,228.68570917,232.0305811125,245.09215423575003,257.9052640313939,232.27904444010613,49630725,245.23171871905083,246.4598069864314,16.041949225058868,22.94073546558008,-0.4246693912053843,0,22.342460439172697,53.06948486525963,70,80,30,20,50,,,32.12490974381757,38.045118692614345,37.84025186751205
2025-01-14,235.65304188960553,235.65304188960553,231.42531857,233.1012387825,245.07329702250001,257.95509079962864,232.19150324537136,39435294,244.4050333313595,245.6137953203651,16.701574205621743,20.86101504559397,-1.1530681115709172,0,22.31283005325689,50.58389791949943,70,80,30,20,50,,,34.4275827720581,38.235352173066474,38.045118692614345
2025-01-15,234.37714033605278,237.88410701,233.37450287,235.4090510975,245.08972273291664,257.9208262858266,232.2586191800067,39831969,244.4050333313595,245.39861521966478,20.86201100335182,20.86134703151325,-1.526511504261066,0,27.429906690069643,49.06797883258344,70,80,30,20,50,,,39.21450476762953,37.62207383290038,38.235352173066474
2025-01-16,234.89309571677637,236.93838429,227.00331822,231.8638352625,244.89759169575,258.3284765738084,231.46670681769157,71759052,243.26413057534222,244.60260290684778,21.525985800190483,21.082893287738994,-2.0845084568329924,0,26.87385316725345,47.190764328646594,70,80,30,20,50,,,34.98887005305707,38.03075408724819,37.62207383290038
2025-01-17,233.3784654896382,233.3784654896382,227.45129214,229.6774736525,244.55534791591666,258.9614707335687,230.1492250982646,68488301,241.61608553931376,243.20487262874988,18.990121792402988,20.385302789293657,-2.6723410870607722,0,25.003116061527333,45.25227283746422,70,80,30,20,50,,,32.652078144778756,38.41024289485688,38.03075408724819
2025-01-21,231.5279695710691,231.5279695710691,218.39226396,221.60772121500003,243.88504619708334,260.4644701531132,227.30562224105344,98070429,237.33995129951685,239.19267812938492,16.76200307950542,19.177536219364246,-3.7461806232841184,0,20.104903651385946,42.65895153501641,70,80,30,20,50,,,25.802363069105695,39.745997641951355,38.41024289485688
2025-01-22,226.56784539303456,226.56784539303456,218.80041798,220.8834967125,243.17019596066666,261.69189287826055,224.64849904307275,64126500,235.1852825643824,236.39722038246512,14.518668188918525,17.624580209215672,-4.602589272965844,0,17.39248319436769,40.34304037509681,70,80,30,20,50,,,25.289617835619424,40.98634133568195,39.745997641951355
2025-01-23,223.72567105276727,226.00782062,221.29911696,223.4220155975,242.550291308,262.38304773005365,222.71753488594635,60234760,235.1852825643824,235.8696659962015,16.746422275301413,17.331860897910918,-5.018610619947623,0,21.328307783508528,39.0310059794276,70,80,30,20,50,,,30.502782407577698,42.13808905128892,40.98634133568195
2025-01-24,223.57384332513362,224.61412397,220.41312409,222.64303872,241.8619876741667,262.93826882177257,220.78570652656083,54697907,234.181812235502,235.082740873938,17.94926798328505,17.537663259702295,-5.349501732512294,0,22.759069602199336,37.802239627592,70,80,30,20,50,,,29.815258340660634,43.295880352280705,42.13808905128892
2025-01-27,223.1084410225668,231.10476834,222.97155293,226.478193235,241.21325507008336,262.9356740024236,219.49083613774314,94863418,234.181812235502,234.9901524821138,25.79406425576848,20.28979692505769,-5.241845671558565,0,30.915223101896522,37.73626457006912,70,80,30,20,50,,,37.30742669617035,42.275288018728816,43.295880352280705
2025-01-28,224.7933171287834,239.10856906,224.7933171287834,233.96931269,240.78684943416673,262.55904381375666,219.01465505457682,75707569,234.181812235502,234.9901524821138,42.26011459902356,27.61323614971298,-4.500181443101269,0,44.40903062990161,39.21190780517756,70,80,30,20,50,39.21190780517756,,48.80358883338241,39.507953625070854,42.275288018728816
2025-01-29,229.3813149093917,238.77507737,229.3813149093917,235.76991898,240.43904745941668,262.18733070579054,218.69076421304283,45486100,224.36096757882513,234.9901524821138,56.13472641233164,37.12039957058587,-3.7241832530210104,0,52.8347601498499,40.80013522825082,70,80,30,20,50,,,51.12361347822698,36.93828597381704,39.507953625070854
2025-01-30,232.57561694469587,239.70586762,232.57561694469587,237.4896410875,240.1302756273334,261.7740093058102,218.48654194885663,55658279,226.50395524315127,234.9901524821138,67.290424807495,47.17707464955558,-2.936580819134548,0,58.628567376217546,42.466820976714864,70,80,30,20,50,,,53.300278341731165,34.36031798148421,36.93828597381704
2025-01-31,235.03262901609793,246.07705228,232.38896025,239.87012473000001,239.84622697825003,261.27138977545525,218.4210641810448,101075128,226.7720624581676,234.9901524821138,70.72028560263585,55.02481163391567,-2.096151945672119,0,63.597135384942206,44.298916267330284,70,80,30,20,50,,,56.207535656330535,33.00190335060101,34.36031798148421
2025-02-03,237.45137687304896,237.45137687304896,224.68380881,227.8519799275,239.0859986426667,260.5410467550969,217.6309505302365,73063301,226.7720624581676,233.62039203094113,58.2082925910365,56.08597195295595,-2.3725209100172435,0,52.13302827650338,43.99155753601468,70,80,30,20,50,,,41.99372578246329,30.973410227264793,33.00190335060101
2025-02-04,232.65167840027448,232.65167840027448,225.62953153,228.92213984749998,238.40242362241673,259.80240243385595,217.0024448109775,45067301,226.7720624581676,232.87417769728643,49.85737737378617,54.00977375989936,-2.4766431430509783,0,47.60400989201666,43.908293156017685,70,80,30,20,50,,,43.367074686037206,29.08980946988117,30.973410227264793
2025-02-05,230.78690912388723,231.62242709,227.24223764,229.44726483,237.78484262700007,259.11343847219234,216.45624678180783,39664989,226.7720624581676,232.40425296868386,44.9721538299597,50.9972337832528,-2.488106225677967,0,45.98529269895261,43.92943730571929,70,80,30,20,50,,,44.066874278779714,27.340751623739234,29.08980946988117
2025-02-06,230.1170869769436,232.74733938,229.38753498,231.13712201500002,237.16688749058343,258.1531030910997,216.1806718900672,29925349,226.7720624581676,232.40425296868386,41.76155939938557,47.91867565529706,-2.33392936425264,0,47.35945032381821,44.25401071232021,70,80,30,20,50,,,46.363737855226184,25.48823449814634,27.340751623739234
2025-02-07,230.62710449597182,232.9464389,226.23678507,229.3352713525,236.3568013168334,256.60036338827496,216.11323924539187,39707224,226.7720624581676,231.90681604512116,35.08859659739175,43.641982635995284,-2.330275416107412,0,45.8788178897537,44.2569352730978,70,80,30,20,50,,,44.27594491815214,24.362559342717677,25.48823449814634
2025-02-10,229.9811879242359,229.9811879242359,226.4257318,227.9716953425,235.43448131191676,254.5705261871223,216.2984364367112,33115645,226.7720624581676,230.9957688719669,28.515333760611714,38.59976634420076,-2.4096320852687825,0,43.52188232737922,44.05048825888576,70,80,30,20,50,,44.05048825888576,42.70858266650745,23.317289555533918,24.362559342717677
2025-02-11,228.97644163336795,234.4283666,227.35256248,230.2576285375,234.5240665267501,251.8767277021248,217.17140535137537,53718362,226.7720624581676,230.9957688719669,27.6949266837557,34.96481979071907,-2.2619922739249034,0,46.01099643460254,44.33044180437693,70,80,30,20,50,44.33044180437693,,46.15013985006957,21.90846489823361,23.317289555533918
2025-02-12,229.617035085434,236.15247098,229.617035085434,233.13030535,233.79037477358344,249.36426104268827,218.2164885044786,45243292,226.7720624581676,230.8602106456726,31.623976291158282,33.85120529086547,-1.8913829634825277,0,51.23491776592691,45.11289166302651,70,80,30,20,50,,,50.19881574424874,20.93249527688555,21.90846489823361
2025-02-13,231.373670217717,241.51403698,231.373670217717,238.2726958225,233.36497695650007,247.6776401349946,219.05231377800555,53614054,226.7720624581676,229.5079306101649,47.99630264501101,38.56623774224732,-1.169246138822757,0,59.15884861363954,46.6316096332859,70,80,30,20,50,,,56.50327643997193,20.937877866081937,20.93249527688555
2025-02-14,234.8231830201085,244.71319737,234.8231830201085,242.269055175,233.09859109733344,246.40564735447938,219.7915348401875,40896227,226.7720624581676,228.18794757116265,61.061698806986975,46.0647247638272,-0.27134678495744424,0,66.10227952375449,48.503420110804754,70,80,30,20,50,,,60.6701882146773,21.405817273722903,20.937877866081937
2025-02-18,238.54611909755425,244.34445829,238.54611909755425,243.07878628,233.04062488333344,246.15675933786494,219.92449042880193,48822491,226.7720624581676,227.46587482447478,71.09248813765684,54.40731255510375,0.49982182015023113,0,70.12740588112172,50.23302875016285,70,80,30,20,50,,,61.47548490599048,21.840332437960946,21.405817273722903
2025-02-19,240.8124526887771,245.17162975,240.8124526887771,243.84127891999998,233.0985832440001,246.38859270115563,219.8085737868446,32204215,228.51897117257764,228.03267977793467,78.38634541860857,62.40032350960536,1.15914339577418,0,72.69781803512053,51.83651034315656,70,80,30,20,50,,,62.25914069761568,22.368181687932225,21.840332437960946
2025-02-20,242.32686580438855,245.93900569,242.32686580438855,244.62350407999998,233.1241302925835,246.49943755116993,219.74882303399704,32316907,230.38474472794215,229.37183631333411,83.36525677489686,69.38863459803586,1.724896000314061,0,74.59048811753763,53.33679753452672,70,80,30,20,50,,,63.088664278432724,22.97675809449496,22.368181687932225
2025-02-21,243.47518494219426,247.84249666,243.47518494219426,245.512962555,233.24361851041678,246.99029077410762,219.49694624672594,53197431,232.4120065402091,231.21491159580077,85.28445379126192,74.68724099577788,2.2194464833545453,0,76.25621718379892,54.76603746130973,70,80,30,20,50,,,64.05609698539932,23.83262284848761,22.97675809449496
2025-02-24,244.49407374859715,248.01191732,243.58704827,245.4868020125,233.3929930973335,247.5646118833347,219.22137431133228,51326396,232.99235815020077,232.28370831846428,86.11542778891096,78.49663659348892,2.5795350922226703,0,77.00746019359478,55.99762762369127,70,80,30,20,50,,,64.00296367917133,24.653435350893453,23.83262284848761
2025-02-25,244.99043788054857,249.14803235,244.07537841,246.64409462499998,233.73327431825012,248.65136617720287,218.81518245929738,48013272,234.07076241168068,233.45970188733358,86.47017617669825,81.15448312122537,2.9245790244729335,0,78.46815795883987,57.24746306241203,70,80,30,20,50,,,65.37139341409699,25.59561297136931,24.653435350893453
2025-02-26,245.8172662527743,245.8172662527743,238.3150759,241.37461374000003,234.04474207250013,249.19598635358503,218.89349779141523,44433564,234.07076241168068,233.482153574966,76.40215669292046,79.57037431179039,2.741226604219179,0,65.55548284106936,56.961168337412616,70,80,30,20,50,,,55.1002526249164,24.743289276645594,25.59561297136931
2025-02-27,243.59593999638716,243.59593999638716,236.25213019,238.2428229725,234.2161282121668,249.43696486462744,218.99529155970617,41153639,234.07076241168068,233.64158274413717,58.89213220013237,72.67762694123772,2.3165059105534738,0,54.061223495061085,56.04174455783888,70,80,30,20,50,,56.04174455783888,50.06548999060961,23.437363216028412,24.743289276645594
